62640	104	37	PC	PC
62640	106	88	PC	PC
62640	31	2	PC*	PC*
62640	81	16	PC	PC*
62640	37	108	PC	PC
62640	52	8	PSI*	PSI*
62640	94	44	PC*	PC*
62660	51	44	PC*	PC*
62660	23	9	PC	PSI*
62660	88	37	PC	PC
62660	104	63	PC	PC
62660	26	16	PC	PC*
62660	3	44	PC*	PC*
62660	56	108	PC	PC
62660	58	43	PC	PC*
62660	41	10	PSI*	PSI*
62660	51	40	PC*	PC*
62660	30	69	PC*	PC*
62660	88	108	PC	PC
62660	106	66	PC	PC
62660	33	69	PC*	PC*
62660	81	26	PC	PC
62660	30	33	PC*	PC*
62660	104	108	PC	PC
62660	45	68	PC*	PC*
62660	104	37	PC	PC
62660	31	2	PC*	PC*
62660	81	16	PC	PC*
62660	94	44	PC*	PC*
62660	94	40	PC*	PC*
62680	30	31	PC*	PC*
62680	40	2	PC*	PC*
62680	56	88	PC	PC
62680	95	51	PC*	PC*
62680	26	16	PC	PC*
62680	3	40	PC*	PC*
62680	3	44	PC*	PC*
62680	23	16	PC	PC*
62680	88	108	PC	PC
62680	56	63	PC	PC
62680	106	66	PC	PC
62680	33	69	PC*	PC*
62680	81	26	PC	PC
62680	104	108	PC	PC
62680	51	30	PC*	PC*
62680	94	2	PC*	PC*
62680	119	57	PC*	PC*
62680	94	31	PC*	PC*
62680	104	37	PC	PC
62680	40	31	PC*	PC*
62680	81	16	PC	PC*
62680	37	108	PC	PC
62680	67	37	PC	PC
62680	30	17	PC*	PC*
62680	94	44	PC*	PC*
62700	30	31	PC*	PC*
62700	40	2	PC*	PC*
62700	30	59	PC*	PC*
62700	56	88	PC	PC
62700	43	40	PC*	PC*
62700	43	44	PC*	PC*
62700	67	108	PC	PC
62700	40	59	PC*	PC*
62700	15	110	PC	PC
62700	26	16	PC	PC*
62700	88	104	PC	PC
62700	41	10	PSI*	PSI*
62700	23	16	PC	PC*
62700	88	108	PC	PC
62700	56	66	PC	PC
62700	106	66	PC	PC
62700	33	69	PC*	PC*
62700	81	26	PC	PC
62700	104	108	PC	PC
62700	51	30	PC*	PC*
62700	95	3	PC*	PC*
62700	94	2	PC*	PC*
62700	104	67	PC	PC
62700	40	44	PC*	PC*
62700	88	63	PC	PC
62700	104	37	PC	PC
62700	43	2	PC*	PC*
62700	81	16	PC	PC*
62700	67	37	PC	PC
62700	23	26	PC	PC
62700	45	33	PC*	PC*
62700	94	44	PC*	PC*
62720	40	2	PC*	PC*
62720	95	17	PC*	PC*
62720	56	88	PC	PC
62720	104	63	PC	PC
62720	43	44	PC*	PC*
62720	67	108	PC	PC
62720	68	33	PC*	PC*
62720	26	16	PC	PC*
62720	56	108	PC	PC
62720	88	104	PC	PC
62720	41	10	PSI*	PSI*
62720	66	63	PC	PC
62720	23	16	PC	PC*
62720	56	63	PC	PC
62720	56	66	PC	PC
62720	106	66	PC	PC
62720	51	30	PC*	PC*
62720	104	67	PC	PC
62720	24	27	PC	PC
62720	25	27	PC	PC
62720	88	63	PC	PC
62720	93	62	PC*	PC
62720	104	37	PC	PC
62720	67	37	PC	PC
62720	30	57	PC*	PC*
62720	31	78	PC*	PC*
62720	23	26	PC	PC
62720	44	57	PC*	PC*
62720	71	30	PC*	PC*
62720	94	44	PC*	PC*
62740	24	25	PC	PC
62740	40	2	PC*	PC*
62740	56	88	PC	PC
62740	67	108	PC	PC
62740	68	33	PC*	PC*
62740	26	16	PC	PC*
62740	41	10	PSI*	PSI*
62740	23	16	PC	PC*
62740	56	63	PC	PC
62740	40	44	PC*	PC*
62740	44	2	PC*	PC*
62740	88	63	PC	PC
62740	93	62	PC*	PC
62740	63	108	PC	PC
62740	37	108	PC	PC
62740	67	37	PC	PC
62740	30	57	PC*	PC*
62740	23	26	PC	PC
62740	17	31	PC*	PC*
62740	45	33	PC*	PC*
62760	24	25	PC	PC
62760	56	88	PC	PC
62760	67	108	PC	PC
62760	26	16	PC	PC*
62760	56	108	PC	PC
62760	54	44	PC*	PC*
62760	104	29	PC	PC
62760	88	104	PC	PC
62760	41	10	PSI*	PSI*
62760	23	16	PC	PC*
62760	56	66	PC	PC
62760	104	108	PC	PC
62760	27	62	PC	PC
62760	104	67	PC	PC
62760	28	100	PC	PC
62760	32	79	PC*	PC*
62760	58	110	PC	PC
62760	44	2	PC*	PC*
62760	88	63	PC	PC
62760	93	62	PC*	PC
62760	104	37	PC	PC
62760	37	108	PC	PC
62760	67	37	PC	PC
62760	30	57	PC*	PC*
62760	45	33	PC*	PC*
62760	94	44	PC*	PC*
62780	24	25	PC	PC
62780	27	43	PC	PC*
62780	56	88	PC	PC
62780	88	37	PC	PC
62780	104	63	PC	PC
62780	26	16	PC	PC*
62780	104	29	PC	PC
62780	41	10	PSI*	PSI*
62780	54	2	PC*	PC*
62780	56	63	PC	PC
62780	56	66	PC	PC
62780	27	62	PC	PC
62780	44	78	PC*	PC*
62780	17	78	PC*	PC*
62780	94	2	PC*	PC*
62780	104	67	PC	PC
62780	120	121	teacher	teacher
62780	44	31	PC*	PC*
62780	88	63	PC	PC
62780	93	62	PC*	PC
62780	104	37	PC	PC
62780	63	108	PC	PC
62780	93	27	PC*	PC
62780	67	37	PC	PC
62780	30	57	PC*	PC*
62780	31	78	PC*	PC*
62780	23	26	PC	PC
62780	94	54	PC*	PC*
62780	71	30	PC*	PC*
62780	71	57	PC*	PC*
62800	27	43	PC	PC*
62800	56	88	PC	PC
62800	95	44	PC*	PC*
62800	26	16	PC	PC*
62800	54	44	PC*	PC*
62800	109	71	PC*	PC*
62800	104	29	PC	PC
62800	41	10	PSI*	PSI*
62800	88	108	PC	PC
62800	56	63	PC	PC
62800	56	66	PC	PC
62800	104	108	PC	PC
62800	3	2	PC*	PC*
62800	27	62	PC	PC
62800	36	64	PC	PC
62800	17	78	PC*	PC*
62800	104	67	PC	PC
62800	120	121	teacher	teacher
62800	28	100	PC	PC
62800	62	43	PC	PC*
62800	54	3	PC*	PC*
62800	58	110	PC	PC
62800	88	63	PC	PC
62800	93	43	PC*	PC*
62800	63	108	PC	PC
62800	30	57	PC*	PC*
62800	31	78	PC*	PC*
62800	3	78	PC*	PC*
62800	94	54	PC*	PC*
62800	45	33	PC*	PC*
62800	71	30	PC*	PC*
62800	94	44	PC*	PC*
62800	71	57	PC*	PC*
62820	27	43	PC	PC*
62820	94	51	PC*	PC*
62820	56	88	PC	PC
62820	104	63	PC	PC
62820	95	44	PC*	PC*
62820	26	16	PC	PC*
62820	54	44	PC*	PC*
62820	104	29	PC	PC
62820	41	10	PSI*	PSI*
62820	88	108	PC	PC
62820	56	63	PC	PC
62820	3	2	PC*	PC*
62820	27	62	PC	PC
62820	45	68	PC*	PC*
62820	28	100	PC	PC
62820	62	43	PC	PC*
62820	109	57	PC*	PC*
62820	88	63	PC	PC
62820	71	2	PC*	PC*
62820	93	27	PC*	PC
62820	81	16	PC	PC*
62820	30	57	PC*	PC*
62820	3	78	PC*	PC*
62820	91	86	PSI*	PSI*
62820	94	54	PC*	PC*
62820	45	33	PC*	PC*
62820	71	30	PC*	PC*
62820	94	44	PC*	PC*
62840	56	88	PC	PC
62840	71	31	PC*	PC*
62840	17	2	PC*	PC*
62840	68	33	PC*	PC*
62840	26	16	PC	PC*
62840	88	104	PC	PC
62840	41	10	PSI*	PSI*
62840	88	108	PC	PC
62840	56	63	PC	PC
62840	56	66	PC	PC
62840	104	108	PC	PC
62840	27	62	PC	PC
62840	45	68	PC*	PC*
62840	109	30	PC*	PC*
62840	94	30	PC*	PC*
62840	32	79	PC*	PC*
62840	109	57	PC*	PC*
62840	58	110	PC	PC
62840	88	63	PC	PC
62840	71	2	PC*	PC*
62840	40	31	PC*	PC*
62840	63	108	PC	PC
62840	94	57	PC*	PC*
62840	81	16	PC	PC*
62840	30	57	PC*	PC*
62840	2	78	PC*	PC*
62840	91	86	PSI*	PSI*
62840	17	31	PC*	PC*
62840	45	33	PC*	PC*
62840	88	67	PC	PC
62860	24	25	PC	PC
62860	56	88	PC	PC
62860	71	31	PC*	PC*
62860	68	33	PC*	PC*
62860	26	16	PC	PC*
62860	54	40	PC*	PC*
62860	94	109	PC*	PC*
62860	104	29	PC	PC
62860	1	107	PC*	PC*
62860	41	10	PSI*	PSI*
62860	79	107	PC*	PC*
62860	51	40	PC*	PC*
62860	88	108	PC	PC
62860	56	63	PC	PC
62860	56	66	PC	PC
62860	106	66	PC	PC
62860	81	26	PC	PC
62860	104	108	PC	PC
62860	36	64	PC	PC
62860	45	68	PC*	PC*
62860	1	32	PC*	PC*
62860	109	30	PC*	PC*
62860	28	100	PC	PC
62860	109	57	PC*	PC*
62860	58	110	PC	PC
62860	88	63	PC	PC
62860	93	62	PC*	PC
62860	71	2	PC*	PC*
62860	94	43	PC*	PC*
62860	63	108	PC	PC
62860	93	27	PC*	PC
62860	94	57	PC*	PC*
62860	81	16	PC	PC*
62860	30	57	PC*	PC*
62860	17	31	PC*	PC*
62860	45	33	PC*	PC*
62860	109	44	PC*	PC*
62860	94	44	PC*	PC*
62880	11	59	PC*	PC*
62880	71	79	PC*	PC*
62880	56	88	PC	PC
62880	104	63	PC	PC
62880	26	16	PC	PC*
62880	30	118	PC*	PC*
62880	94	109	PC*	PC*
62880	104	29	PC	PC
62880	1	107	PC*	PC*
62880	41	10	PSI*	PSI*
62880	51	40	PC*	PC*
62880	37	29	PC	PC
62880	23	16	PC	PC*
62880	88	108	PC	PC
62880	56	63	PC	PC
62880	56	66	PC	PC
62880	106	66	PC	PC
62880	81	26	PC	PC
62880	104	108	PC	PC
62880	3	2	PC*	PC*
62880	45	68	PC*	PC*
62880	28	100	PC	PC
62880	11	68	PC*	PC*
62880	66	108	PC	PC
62880	88	63	PC	PC
62880	93	62	PC*	PC
62880	104	37	PC	PC
62880	71	2	PC*	PC*
62880	63	108	PC	PC
62880	106	108	PC	PC
62880	81	16	PC	PC*
62880	67	37	PC	PC
62880	30	57	PC*	PC*
62880	57	118	PC*	PC*
62880	109	44	PC*	PC*
62880	1	59	PC*	PC*
62880	94	44	PC*	PC*
62900	24	25	PC	PC
62900	66	67	PC	PC
62900	30	59	PC*	PC*
62900	95	17	PC*	PC*
62900	40	33	PC*	PC*
62900	17	2	PC*	PC*
62900	11	45	PC*	PC*
62900	94	109	PC*	PC*
62900	41	10	PSI*	PSI*
62900	51	40	PC*	PC*
62900	23	16	PC	PC*
62900	88	108	PC	PC
62900	56	63	PC	PC
62900	56	66	PC	PC
62900	106	66	PC	PC
62900	3	2	PC*	PC*
62900	36	64	PC	PC
62900	45	68	PC*	PC*
62900	28	100	PC	PC
62900	11	68	PC*	PC*
62900	59	69	PC*	PC*
62900	58	110	PC	PC
62900	66	108	PC	PC
62900	88	63	PC	PC
62900	93	62	PC*	PC
62900	63	108	PC	PC
62900	3	17	PC*	PC*
62900	1	69	PC*	PC*
62900	106	108	PC	PC
62900	51	33	PC*	PC*
62900	33	59	PC*	PC*
62900	32	69	PC*	PC*
62900	57	118	PC*	PC*
62900	109	44	PC*	PC*
62900	94	44	PC*	PC*
62920	30	59	PC*	PC*
62920	40	33	PC*	PC*
62920	54	69	PC*	PC*
62920	11	45	PC*	PC*
62920	94	109	PC*	PC*
62920	41	10	PSI*	PSI*
62920	51	40	PC*	PC*
62920	23	16	PC	PC*
62920	56	63	PC	PC
62920	56	66	PC	PC
62920	106	66	PC	PC
62920	54	59	PC*	PC*
62920	32	11	PC*	PC*
62920	28	100	PC	PC
62920	11	68	PC*	PC*
62920	59	69	PC*	PC*
62920	66	108	PC	PC
62920	88	63	PC	PC
62920	104	37	PC	PC
62920	63	108	PC	PC
62920	81	16	PC	PC*
62920	51	33	PC*	PC*
62920	67	37	PC	PC
62920	57	118	PC*	PC*
62920	109	44	PC*	PC*
62920	94	44	PC*	PC*
62920	71	57	PC*	PC*
62940	66	67	PC	PC
62940	56	88	PC	PC
62940	51	69	PC*	PC*
62940	67	108	PC	PC
62940	54	57	PC*	PC*
62940	104	29	PC	PC
62940	81	23	PC	PC
62940	41	10	PSI*	PSI*
62940	51	40	PC*	PC*
62940	88	108	PC	PC
62940	56	63	PC	PC
62940	56	66	PC	PC
62940	106	66	PC	PC
62940	11	78	PC*	PC*
62940	104	108	PC	PC
62940	54	59	PC*	PC*
62940	59	69	PC*	PC*
62940	66	108	PC	PC
62940	88	63	PC	PC
62940	63	108	PC	PC
62940	81	16	PC	PC*
62940	37	108	PC	PC
62940	103	58	PC	PC
62940	57	118	PC*	PC*
62940	51	59	PC*	PC*
62940	91	86	PSI*	PSI*
62960	66	67	PC	PC
62960	79	59	PC*	PC*
62960	56	88	PC	PC
62960	32	40	PC*	PC*
62960	68	33	PC*	PC*
62960	51	11	PC*	PC*
62960	54	57	PC*	PC*
62960	104	29	PC	PC
62960	41	10	PSI*	PSI*
62960	51	40	PC*	PC*
62960	88	108	PC	PC
62960	1	11	PC*	PC*
62960	56	63	PC	PC
62960	56	66	PC	PC
62960	106	66	PC	PC
62960	104	108	PC	PC
62960	51	68	PC*	PC*
62960	45	68	PC*	PC*
62960	17	78	PC*	PC*
62960	11	40	PC*	PC*
62960	104	67	PC	PC
62960	120	76	teacher	teacher
62960	104	66	PC	PC
62960	88	63	PC	PC
62960	63	108	PC	PC
62960	106	108	PC	PC
62960	66	80	PC	PC*
62960	37	108	PC	PC
62960	51	59	PC*	PC*
62960	45	33	PC*	PC*
62960	1	59	PC*	PC*
62960	94	44	PC*	PC*
62980	56	88	PC	PC
62980	68	33	PC*	PC*
62980	54	57	PC*	PC*
62980	104	29	PC	PC
62980	41	10	PSI*	PSI*
62980	29	108	PC	PC
62980	67	29	PC	PC
62980	37	29	PC	PC
62980	88	108	PC	PC
62980	56	63	PC	PC
62980	104	108	PC	PC
62980	17	78	PC*	PC*
62980	11	40	PC*	PC*
62980	104	67	PC	PC
62980	40	17	PC*	PC*
62980	111	30	PC*	PC*
62980	88	63	PC	PC
62980	104	37	PC	PC
62980	63	108	PC	PC
62980	66	80	PC	PC*
62980	37	108	PC	PC
62980	67	37	PC	PC
62980	109	2	PC*	PC*
62980	91	86	PSI*	PSI*
62980	45	33	PC*	PC*
62980	32	68	PC*	PC*
62980	94	44	PC*	PC*
63000	56	88	PC	PC
63000	68	33	PC*	PC*
63000	41	10	PSI*	PSI*
63000	37	29	PC	PC
63000	88	108	PC	PC
63000	56	63	PC	PC
63000	106	66	PC	PC
63000	45	68	PC*	PC*
63000	120	76	teacher	teacher
63000	88	63	PC	PC
63000	104	37	PC	PC
63000	63	108	PC	PC
63000	67	37	PC	PC
63000	91	86	PSI*	PSI*
63000	45	33	PC*	PC*
63000	71	30	PC*	PC*
63000	94	44	PC*	PC*
63020	71	12	PC*	PC*
63020	68	33	PC*	PC*
63020	41	10	PSI*	PSI*
63020	95	32	PC*	PC*
63020	88	108	PC	PC
63020	45	68	PC*	PC*
63020	17	78	PC*	PC*
63020	40	17	PC*	PC*
63020	111	30	PC*	PC*
63020	63	108	PC	PC
63020	40	78	PC*	PC*
63020	45	33	PC*	PC*
63020	71	30	PC*	PC*
63020	94	44	PC*	PC*
63040	55	79	PC*	PC*
63040	68	33	PC*	PC*
63040	15	110	PC	PC
63040	43	11	PC*	PC*
63040	41	10	PSI*	PSI*
63040	67	29	PC	PC
63040	37	29	PC	PC
63040	88	108	PC	PC
63040	55	43	PC*	PC*
63040	45	68	PC*	PC*
63040	16	11	PC*	PC*
63040	111	30	PC*	PC*
63040	88	63	PC	PC
63040	63	108	PC	PC
63040	94	57	PC*	PC*
63040	1	51	PC*	PC*
63040	67	37	PC	PC
63040	91	86	PSI*	PSI*
63040	44	57	PC*	PC*
63040	45	33	PC*	PC*
63040	71	30	PC*	PC*
63040	94	44	PC*	PC*
63040	16	57	PC*	PC*
63060	88	37	PC	PC
63060	81	24	PC	PC
63060	54	44	PC*	PC*
63060	41	10	PSI*	PSI*
63060	37	29	PC	PC
63060	88	108	PC	PC
63060	106	66	PC	PC
63060	31	118	PC*	PC*
63060	45	68	PC*	PC*
63060	17	78	PC*	PC*
63060	56	104	PC	PC
63060	88	63	PC	PC
63060	63	108	PC	PC
63060	40	69	PC*	PC*
63060	1	51	PC*	PC*
63060	109	11	PC*	PC*
63060	67	37	PC	PC
63060	1	109	PC*	PC*
63060	44	57	PC*	PC*
63060	71	30	PC*	PC*
63060	94	44	PC*	PC*
63060	16	57	PC*	PC*
63080	45	59	PC*	PC*
63080	100	27	PC	PC
63080	43	59	PC*	PC*
63080	43	11	PC*	PC*
63080	41	10	PSI*	PSI*
63080	67	29	PC	PC
63080	88	108	PC	PC
63080	31	118	PC*	PC*
63080	71	44	PC*	PC*
63080	54	71	PC*	PC*
63080	88	63	PC	PC
63080	63	108	PC	PC
63080	33	59	PC*	PC*
63080	16	44	PC*	PC*
63080	44	57	PC*	PC*
63080	45	33	PC*	PC*
63080	71	30	PC*	PC*
63080	16	57	PC*	PC*
63100	77	43	PC*	PC*
63100	44	59	PC*	PC*
63100	94	45	PC*	PC*
63100	43	11	PC*	PC*
63100	41	10	PSI*	PSI*
63100	1	57	PC*	PC*
63100	37	29	PC	PC
63100	88	108	PC	PC
63100	66	110	PC	PC
63100	31	57	PC*	PC*
63100	26	104	PC	PC
63100	54	33	PC*	PC*
63100	51	43	PC*	PC*
63100	55	57	PC*	PC*
63100	59	69	PC*	PC*
63100	88	63	PC	PC
63100	63	108	PC	PC
63100	109	77	PC*	PC*
63100	16	55	PC*	PC*
63100	43	45	PC*	PC*
63100	109	59	PC*	PC*
63120	51	11	PC*	PC*
63120	41	10	PSI*	PSI*
63120	29	108	PC	PC
63120	67	29	PC	PC
63120	37	29	PC	PC
63120	88	108	PC	PC
63120	88	64	PC	PC
63120	64	29	PC	PC
63120	16	69	PC*	PC*
63120	1	31	PC*	PC*
63120	54	43	PC*	PC*
63120	64	108	PC	PC
63120	103	49	PC	PC
63120	88	63	PC	PC
63120	63	108	PC	PC
63120	88	36	PC	PC
63120	55	2	PC*	PC*
63120	94	54	PC*	PC*
63120	109	44	PC*	PC*
63120	109	59	PC*	PC*
63120	36	108	PC	PC
63140	63	64	PC	PC
63140	3	79	PC*	PC*
63140	41	10	PSI*	PSI*
63140	29	108	PC	PC
63140	37	29	PC	PC
63140	88	108	PC	PC
63140	88	64	PC	PC
63140	64	108	PC	PC
63140	15	66	PC	PC
63140	103	49	PC	PC
63140	59	69	PC*	PC*
63140	63	108	PC	PC
63140	88	36	PC	PC
63140	91	86	PSI*	PSI*
63160	63	64	PC	PC
63160	3	79	PC*	PC*
63160	41	10	PSI*	PSI*
63160	36	63	PC	PC
63160	29	108	PC	PC
63160	37	29	PC	PC
63160	23	100	PC	PC
63160	88	64	PC	PC
63160	56	106	PC	PC
63160	32	113	PC*	PC*
63160	103	49	PC	PC
63160	59	69	PC*	PC*
63160	88	36	PC	PC
63160	67	37	PC	PC
63160	16	55	PC*	PC*
63160	24	66	PC	PC
63160	36	108	PC	PC
63180	67	108	PC	PC
63180	3	79	PC*	PC*
63180	41	10	PSI*	PSI*
63180	36	63	PC	PC
63180	67	29	PC	PC
63180	37	29	PC	PC
63180	88	108	PC	PC
63180	88	64	PC	PC
63180	32	113	PC*	PC*
63180	59	69	PC*	PC*
63180	88	63	PC	PC
63180	40	69	PC*	PC*
63180	37	108	PC	PC
63180	88	36	PC	PC
63180	36	108	PC	PC
63200	63	64	PC	PC
63200	3	79	PC*	PC*
63200	41	10	PSI*	PSI*
63200	36	63	PC	PC
63200	67	29	PC	PC
63200	36	67	PC	PC
63200	37	29	PC	PC
63200	88	64	PC	PC
63200	56	66	PC	PC
63200	12	69	PC*	PC*
63200	64	108	PC	PC
63200	56	106	PC	PC
63200	59	69	PC*	PC*
63200	40	69	PC*	PC*
63200	88	36	PC	PC
63200	67	37	PC	PC
63200	16	55	PC*	PC*
63200	36	108	PC	PC
63200	58	62	PC	PC
63220	67	108	PC	PC
63220	3	79	PC*	PC*
63220	41	10	PSI*	PSI*
63220	37	29	PC	PC
63220	88	64	PC	PC
63220	56	66	PC	PC
63220	36	64	PC	PC
63220	64	108	PC	PC
63220	23	66	PC	PC
63220	32	113	PC*	PC*
63220	28	100	PC	PC
63220	37	108	PC	PC
63220	88	36	PC	PC
63220	67	37	PC	PC
63220	16	55	PC*	PC*
63220	36	108	PC	PC
63240	63	64	PC	PC
63240	88	29	PC	PC
63240	3	79	PC*	PC*
63240	41	10	PSI*	PSI*
63240	36	63	PC	PC
63240	29	108	PC	PC
63240	37	29	PC	PC
63240	88	108	PC	PC
63240	88	64	PC	PC
63240	106	66	PC	PC
63240	88	63	PC	PC
63240	63	108	PC	PC
63240	40	69	PC*	PC*
63240	16	55	PC*	PC*
63240	36	108	PC	PC
63260	63	64	PC	PC
63260	51	11	PC*	PC*
63260	63	29	PC	PC
63260	113	80	PC*	PC*
63260	23	25	PC	PC
63260	3	79	PC*	PC*
63260	41	10	PSI*	PSI*
63260	29	108	PC	PC
63260	88	108	PC	PC
63260	23	100	PC	PC
63260	106	66	PC	PC
63260	12	69	PC*	PC*
63260	28	24	PC	PC
63260	59	69	PC*	PC*
63260	63	108	PC	PC
63260	16	55	PC*	PC*
63280	56	100	PC	PC
63280	51	11	PC*	PC*
63280	3	79	PC*	PC*
63280	41	10	PSI*	PSI*
63280	56	23	PC	PC
63280	12	69	PC*	PC*
63280	59	69	PC*	PC*
63280	16	55	PC*	PC*
63280	3	107	PC*	PC*
63300	51	11	PC*	PC*
63300	3	79	PC*	PC*
63300	41	10	PSI*	PSI*
63300	56	25	PC	PC
63300	12	69	PC*	PC*
63300	28	24	PC	PC
63300	94	43	PC*	PC*
63300	94	54	PC*	PC*
63320	51	11	PC*	PC*
63320	3	79	PC*	PC*
63320	41	10	PSI*	PSI*
63320	56	25	PC	PC
63320	108	76	PC	teacher
63320	94	43	PC*	PC*
63320	16	55	PC*	PC*
63320	94	54	PC*	PC*
63340	51	11	PC*	PC*
63340	3	79	PC*	PC*
63340	41	10	PSI*	PSI*
63340	94	43	PC*	PC*
63340	16	55	PC*	PC*
63340	94	54	PC*	PC*
63360	41	10	PSI*	PSI*
63360	94	43	PC*	PC*
63360	16	55	PC*	PC*
63380	41	10	PSI*	PSI*
63380	23	100	PC	PC
63380	94	54	PC*	PC*
63400	41	10	PSI*	PSI*
63400	28	24	PC	PC
63420	56	76	PC	teacher
63420	3	79	PC*	PC*
63420	41	10	PSI*	PSI*
63420	28	24	PC	PC
63440	41	10	PSI*	PSI*
63440	106	66	PC	PC
63440	28	25	PC	PC
63440	28	24	PC	PC
63460	41	10	PSI*	PSI*
63460	28	24	PC	PC
63480	41	10	PSI*	PSI*
63480	28	24	PC	PC
63500	41	10	PSI*	PSI*
63520	3	79	PC*	PC*
63520	41	10	PSI*	PSI*
63520	106	66	PC	PC
63520	28	24	PC	PC
63540	41	10	PSI*	PSI*
63540	106	66	PC	PC
63540	28	76	PC	teacher
63540	28	24	PC	PC
63560	41	10	PSI*	PSI*
63560	106	66	PC	PC
63580	41	10	PSI*	PSI*
63580	56	25	PC	PC
63580	106	66	PC	PC
63580	58	62	PC	PC
63600	41	10	PSI*	PSI*
63620	41	10	PSI*	PSI*
63620	94	43	PC*	PC*
63640	41	10	PSI*	PSI*
63660	41	10	PSI*	PSI*
63680	41	10	PSI*	PSI*
63680	90	77	PC*	PC*
63680	16	55	PC*	PC*
63700	41	10	PSI*	PSI*
63700	24	27	PC	PC
63700	16	55	PC*	PC*
63720	41	10	PSI*	PSI*
63720	90	77	PC*	PC*
63720	16	55	PC*	PC*
63740	41	10	PSI*	PSI*
63740	23	100	PC	PC
63740	24	27	PC	PC
63740	90	77	PC*	PC*
63740	16	55	PC*	PC*
63760	41	10	PSI*	PSI*
63760	23	100	PC	PC
63760	90	77	PC*	PC*
63760	16	55	PC*	PC*
63780	41	10	PSI*	PSI*
63780	28	24	PC	PC
63780	16	55	PC*	PC*
63800	41	10	PSI*	PSI*
63800	28	24	PC	PC
63800	16	55	PC*	PC*
63820	41	10	PSI*	PSI*
63820	28	24	PC	PC
63820	90	77	PC*	PC*
63840	41	10	PSI*	PSI*
63840	28	24	PC	PC
63840	90	77	PC*	PC*
63860	41	10	PSI*	PSI*
63880	41	10	PSI*	PSI*
63900	41	10	PSI*	PSI*
63920	41	10	PSI*	PSI*
63940	41	10	PSI*	PSI*
63940	28	24	PC	PC
63960	41	10	PSI*	PSI*
63960	81	26	PC	PC
63960	28	24	PC	PC
63960	90	77	PC*	PC*
63960	16	55	PC*	PC*
63980	41	10	PSI*	PSI*
63980	56	25	PC	PC
63980	28	24	PC	PC
64000	41	10	PSI*	PSI*
64000	28	24	PC	PC
64000	90	77	PC*	PC*
64020	41	10	PSI*	PSI*
64020	28	24	PC	PC
64040	41	10	PSI*	PSI*
64040	56	24	PC	PC
64040	28	24	PC	PC
64060	41	10	PSI*	PSI*
64080	41	10	PSI*	PSI*
64080	81	76	PC	teacher
64080	28	24	PC	PC
64080	59	69	PC*	PC*
64100	41	10	PSI*	PSI*
64120	24	76	PC	teacher
64120	41	10	PSI*	PSI*
64120	28	76	PC	teacher
64140	26	25	PC	PC
64140	41	10	PSI*	PSI*
64140	28	76	PC	teacher
64140	56	104	PC	PC
64140	90	77	PC*	PC*
64160	41	10	PSI*	PSI*
64160	56	104	PC	PC
64160	28	24	PC	PC
64160	90	77	PC*	PC*
64160	16	55	PC*	PC*
64180	41	10	PSI*	PSI*
64180	56	25	PC	PC
64180	16	55	PC*	PC*
64180	58	62	PC	PC
64200	41	10	PSI*	PSI*
64200	28	24	PC	PC
64200	16	55	PC*	PC*
64200	58	62	PC	PC
64220	41	10	PSI*	PSI*
64220	28	24	PC	PC
64220	100	76	PC	teacher
64220	90	77	PC*	PC*
64220	16	55	PC*	PC*
64220	58	62	PC	PC
64240	41	10	PSI*	PSI*
64240	56	25	PC	PC
64240	28	24	PC	PC
64240	100	76	PC	teacher
64240	90	77	PC*	PC*
64240	58	62	PC	PC
64260	41	10	PSI*	PSI*
64260	28	24	PC	PC
64260	90	77	PC*	PC*
64280	41	10	PSI*	PSI*
64280	28	24	PC	PC
64300	41	10	PSI*	PSI*
64300	56	104	PC	PC
64300	28	24	PC	PC
64300	58	62	PC	PC
64320	41	10	PSI*	PSI*
64340	41	10	PSI*	PSI*
64340	23	100	PC	PC
64340	56	104	PC	PC
64340	28	24	PC	PC
64340	90	77	PC*	PC*
64340	16	55	PC*	PC*
64360	41	10	PSI*	PSI*
64360	58	62	PC	PC
64380	41	10	PSI*	PSI*
64380	23	100	PC	PC
64380	28	24	PC	PC
64380	16	55	PC*	PC*
64380	58	62	PC	PC
64400	41	10	PSI*	PSI*
64400	16	55	PC*	PC*
64420	41	10	PSI*	PSI*
64420	16	55	PC*	PC*
64440	41	10	PSI*	PSI*
64440	58	62	PC	PC
64460	41	10	PSI*	PSI*
64480	26	25	PC	PC
64480	41	10	PSI*	PSI*
64480	28	24	PC	PC
64500	41	10	PSI*	PSI*
64500	28	24	PC	PC
64500	16	55	PC*	PC*
64520	41	10	PSI*	PSI*
64520	16	55	PC*	PC*
64540	26	25	PC	PC
64540	41	10	PSI*	PSI*
64540	23	100	PC	PC
64540	106	66	PC	PC
64540	16	55	PC*	PC*
64540	94	54	PC*	PC*
64560	41	10	PSI*	PSI*
64560	90	77	PC*	PC*
64560	16	55	PC*	PC*
64560	94	54	PC*	PC*
64580	41	10	PSI*	PSI*
64580	59	69	PC*	PC*
64580	16	55	PC*	PC*
64580	94	54	PC*	PC*
64580	58	62	PC	PC
64600	41	10	PSI*	PSI*
64600	90	77	PC*	PC*
64600	16	55	PC*	PC*
64600	94	54	PC*	PC*
64620	41	10	PSI*	PSI*
64620	23	100	PC	PC
64620	106	66	PC	PC
64620	90	77	PC*	PC*
64620	16	55	PC*	PC*
